"Id_accident";"Lettre Conventionnelle Véhicule";"Année";"Lieu Admin Actuel - Territoire Nom";"CNIT";"Catégorie véhicule";"Age véhicule"
"67 252 124";"B";"2024";"Métropole";"M10VWGVPV013144";"VT";"4"
"67 252 125";"A";"2024";"Métropole";"N/A";"Moto légère";"N/A"
"67 252 125";"B";"2024";"Métropole";"MCT5206LS501";"VT";"19"
"67 252 126";"B";"2024";"Métropole";"M10DACVP002R421";"VT";"0"
"67 252 127";"A";"2024";"Métropole";"N/A";"VT";"27"
"67 252 127";"B";"2024";"Métropole";"MPE1112TP738";"VT";"14"
"67 252 127";"C";"2024";"Métropole";"M10NSSVP033T057";"VT";"4"
"67 252 128";"A";"2024";"Métropole";"L1ERJUCL000Y019";"Cyclo";"6"
"67 252 129";"A";"2024";"Métropole";"MJT1161RG470";"VT";"17"
"67 252 129";"B";"2024";"Métropole";"M10FRDVP140P878";"VT";"7"
"67 252 130";"A";"2024";"Métropole";"LPE21C109247";"Cyclo";"9"
"67 252 131";"A";"2024";"Métropole";"M10CTRVP000Z592";"VT";"13"
"67 252 131";"B";"2024";"Métropole";"LBM19N40X001";"Moto lourde";"20"
"67 252 132";"A";"2024";"Métropole";"M10SKDVP004P911";"VT";"9"
"67 252 133";"A";"2024";"Métropole";"MPE1212TE329";"VT";"17"
"67 252 134";"A";"2024";"Métropole";"MPE1415TF376";"VT";"16"
"67 252 134";"B";"2024";"Métropole";"M10PGTVP125R625";"VT";"2"
"67 252 135";"A";"2024";"Métropole";"M10PGTVP001D251";"VT";"11"
"67 252 136";"A";"2024";"Métropole";"M10PGTVP0483291";"VT";"6"
"67 252 137";"A";"2024";"Métropole";"M10RENVP574K309";"VT";"6"
"67 252 138";"A";"2024";"Métropole";"M10RENVPE43F290";"VT";"1"
"67 252 138";"B";"2024";"Métropole";"MJZ5312R0613";"VT";"18"
"67 252 140";"A";"2024";"Métropole";"N/A";"VT";"14"
"67 252 140";"B";"2024";"Métropole";"L3EHDAM20008364";"Moto lourde";"7"
"67 252 141";"A";"2024";"Métropole";"N10PGTCT1994587";"VU";"0"
"67 252 142";"A";"2024";"Métropole";"MPE5212VB542";"VT";"16"
"67 252 143";"A";"2024";"Métropole";"MMB76E1AN926";"VT";"21"
"67 252 144";"A";"2024";"Métropole";"M10DACVP0019246";"VT";"6"
"67 252 144";"B";"2024";"Métropole";"MRE3121FK799";"VT";"15"
"67 252 145";"A";"2024";"Métropole";"N/A";"VT";"0"
"67 252 147";"A";"2024";"Métropole";"LJS1AM40P430";"Moto lourde";"14"
"67 252 148";"A";"2024";"Métropole";"MPE1011SG160";"VT";"18"
"67 252 148";"B";"2024";"Métropole";"L1EPGTCL125G317";"Cyclo";"0"
"67 252 149";"A";"2024";"Métropole";"LKW14K30Q145";"Moto lourde";"18"
"67 252 150";"A";"2024";"Métropole";"N/A";"TC";"14"
"67 252 150";"B";"2024";"Métropole";"MPE1102KG642";"VT";"22"
"67 252 151";"A";"2024";"Métropole";"M10RENVP382G788";"VT";"9"
"67 252 151";"B";"2024";"Métropole";"M10RENVP026M787";"VT";"11"
"67 252 152";"A";"2024";"Métropole";"N/A";"VT";"17"
"67 252 152";"B";"2024";"Métropole";"MPE5201K1546";"VT";"21"
"67 252 153";"A";"2024";"Métropole";"M10RENVP491W368";"VT";"6"
"67 252 153";"B";"2024";"Métropole";" M10CTRVP005869";"VT";"10"
"67 252 154";"A";"2024";"DOM";"N10VWGCTV00E189";"VT";"3"
"67 252 155";"A";"2024";"Métropole";"M10DACVP000C153";"VT";"13"
"67 252 157";"A";"2024";"Métropole";"N/A";"VT";"7"
"67 252 157";"B";"2024";"Métropole";"N/A";"Moto lourde";"8"
"67 252 158";"A";"2024";"Métropole";"N/A";"PL";"6"
"67 252 158";"B";"2024";"Métropole";"MBM1412CY233";"VT";"25"
"67 252 159";"A";"2024";"Métropole";"VF1FC0JAF262661";"VT";"22"
"67 252 160";"A";"2024";"Métropole";"L1ERDECL000J267";"Cyclo";"9"
"67 252 160";"B";"2024";"Métropole";"M10PGTVP046J053";"VT";"6"
"67 252 161";"A";"2024";"Métropole";"VR7EFYHWCLN5386";"VU";"3"
"67 252 161";"B";"2024";"Métropole";"KLASF48A13B0133";"VT";"21"
"67 252 162";"A";"2024";"Métropole";"N10CTRCT0177070";"VU";"8"
"67 252 162";"B";"2024";"Métropole";"MPE5012T7851";"VT";"14"
"67 252 163";"A";"2024";"Métropole";"M10DACVP002R421";"VT";"0"
"67 252 164";"B";"2024";"Métropole";"MVW54C2KP725";"VT";"23"
"67 252 165";"A";"2024";"Métropole";"N/A";"Moto lourde";"8"
"67 252 165";"B";"2024";"Métropole";"M10FRDVP025W128";"VT";"10"
"67 252 166";"A";"2024";"Métropole";"M10MCZVPPK3V917";"VT";"4"
"67 252 166";"B";"2024";"Métropole";"L1EGLRCL000F023";"Cyclo";"10"
"67 252 167";"A";"2024";"Métropole";"M10CTRVP027U499";"VT";"8"
"67 252 167";"B";"2024";"Métropole";"L1EBETCL000F263";"Cyclo";"0"
"67 252 168";"A";"2024";"Métropole";"N/A";"Moto lourde";"1"
"67 252 168";"B";"2024";"Métropole";"N/A";"VU";"15"
"67 252 169";"A";"2024";"Métropole";"WMA37SZZ51LM840";"PL";"4"
"67 252 171";"A";"2024";"Métropole";"M10DACVP0023336";"VT";"N/A"
"67 252 172";"A";"2024";"Métropole";"M10RENVP3765855";"VT";"8"
"67 252 173";"A";"2024";"Métropole";"M10RENVP522D451";"VT";"5"
"67 252 173";"B";"2024";"Métropole";"M10AUDVP004R533";"VT";"12"
"67 252 173";"C";"2024";"Métropole";"M10RENVP603P734";"VT";"5"
"67 252 174";"A";"2024";"Métropole";"L3EHNDML0013229";"Moto légère";"2"
"67 252 174";"B";"2024";"Métropole";"M10FATVP049P266";"VT";"9"
"67 252 175";"A";"2024";"Métropole";"LDC1AN407149";"Moto lourde";"16"
"67 252 176";"A";"2024";"Métropole";"M10VWGVP003L686";"VT";"13"
"67 252 177";"A";"2024";"Métropole";"M10AUDVP012S854";"VT";"7"
"67 252 177";"B";"2024";"Métropole";"N/A";"Moto lourde";"30"
"67 252 178";"A";"2024";"Métropole";"M10RENVP574M311";"VT";"5"
"67 252 178";"B";"2024";"Métropole";"M10FRDVP140U884";"VT";"8"
"67 252 179";"A";"2024";"Métropole";"L3EKWAM1000L320";"Moto lourde";"5"
"67 252 180";"A";"2024";"Métropole";"N/A";"VT";"13"
"67 252 180";"B";"2024";"Métropole";"M10VWGVP000W578";"VT";"14"
"67 252 181";"A";"2024";"Métropole";"M10PGTVP0004207";"VT";"13"
"67 252 181";"B";"2024";"Métropole";"N1GJT0CT0178524";"VU";"7"
"67 252 182";"A";"2024";"Métropole";"M10BMWVP057Z028";"VT";"6"
"67 252 184";"A";"2024";"Métropole";"WBAPE11040WJ560";"VT";"15"
"67 252 184";"B";"2024";"Métropole";"L1ERJUCL000X090";"Cyclo";"3"
"67 252 185";"A";"2024";"Métropole";"MPE5316MJ189";"VT";"17"
"67 252 185";"B";"2024";"Métropole";"M10NSSVP025U357";"VT";"8"
"67 252 186";"A";"2024";"Métropole";"N10RENCTE45J058";"VU";"1"
"67 252 187";"A";"2024";"Métropole";"N/A";"VT";"1"
"67 252 188";"A";"2024";"Métropole";"L1EGLRCL000F023";"Cyclo";"12"
"67 252 189";"A";"2024";"Métropole";"M10RENVPE09V390";"VT";"1"
"67 252 190";"A";"2024";"Métropole";"VF3WA9HP0BT0869";"VT";"12"
"67 252 191";"A";"2024";"Métropole";"N/A";"VT";"N/A"
"67 252 192";"A";"2024";"Métropole";"MPE5202DZ707";"VT";"23"
"67 252 193";"A";"2024";"Métropole";"N/A";"VU";"2"
"67 252 194";"A";"2024";"Métropole";"LAA1AM40H617";"Moto lourde";"15"
"67 252 194";"B";"2024";"Métropole";"M10FRDVP0017163";"VT";"12"
"67 252 195";"A";"2024";"Métropole";"L1ENE0CL000H695";"Cyclo";"0"
"67 252 195";"B";"2024";"Métropole";"M10RENVP019P736";"VT";"11"
"67 252 196";"A";"2024";"Métropole";"M10PELVP036Z248";"VT";"12"
"67 252 196";"B";"2024";"Métropole";"N/A";"PL";"3"
"67 252 197";"A";"2024";"Métropole";"LJH1AM40B198";"Moto lourde";"14"
"67 252 198";"A";"2024";"Métropole";"N/A";"VT";"9"
"67 252 198";"B";"2024";"Métropole";"N/A";"VT";"5"
"67 252 199";"A";"2024";"Métropole";"N110MCWCTCN9P46";"VU";"0"
"67 252 200";"A";"2024";"Métropole";"MVW89N4VT925";"VT";"19"
"67 252 201";"B";"2024";"Métropole";"MRE5022EW559";"VT";"15"
"67 252 202";"A";"2024";"Métropole";"MCT5206LR500";"VT";"23"
"67 252 203";"A";"2024";"Métropole";"M10RENVP003A579";"VT";"12"
"67 252 204";"A";"2024";"Métropole";"MCT5516NS055";"VT";"16"
"67 252 204";"B";"2024";"Métropole";"M10CTRVP1192160";"VT";"0"
"67 252 205";"A";"2024";"Métropole";"L3EHNDML0005753";"Moto légère";"6"
"67 252 206";"A";"2024";"Métropole";"L3EHNDML000Z905";"Moto légère";"2"
"67 252 206";"B";"2024";"Métropole";"MVW11J2KF776";"VT";"20"
"67 252 207";"A";"2024";"Métropole";"MRE5022EW559";"VT";"15"
"67 252 207";"B";"2024";"Métropole";"MPE1505KW648";"VT";"22"
"67 252 208";"A";"2024";"Métropole";"N/A";"VU";"1"
"67 252 209";"A";"2024";"Métropole";"WBA3A510X0F4798";"VT";"0"
"67 252 210";"A";"2024";"Métropole";"M10RENVPD048021";"VT";"2"
"67 252 210";"B";"2024";"Métropole";"M10NSSVP006N563";"VT";"10"
"67 252 211";"A";"2024";"Métropole";"N/A";"VT";"13"
"67 252 211";"B";"2024";"Métropole";"N/A";"VT";"12"
"67 252 212";"A";"2024";"Métropole";"N/A";"VT";"10"
"67 252 212";"B";"2024";"Métropole";"N/A";"VT";"17"
"67 252 213";"A";"2024";"Métropole";"M10CTRVP0075857";"VT";"11"
"67 252 214";"A";"2024";"Métropole";"M10MCZVPG08L992";"VT";"6"
"67 252 214";"B";"2024";"Métropole";"MVW89H4VKM51";"VT";"17"
"67 252 215";"A";"2024";"Métropole";"MFT9222JM557";"VT";"13"
"67 252 216";"A";"2024";"DOM";"M10RENVPD88J407";"VT";"1"
"67 252 216";"B";"2024";"DOM";"L3EHNDM1000X668";"Moto lourde";"6"
"67 252 217";"A";"2024";"Métropole";"M10VWGVP7320274";"VT";"9"
"67 252 218";"A";"2024";"DOM";"L3EYAMM10016081";"Moto lourde";"1"
"67 252 218";"B";"2024";"DOM";"M10PELVP0355219";"VT";"11"
"67 252 219";"A";"2024";"Métropole";"M10FRDVP308S035";"VT";"4"
"67 252 219";"B";"2024";"Métropole";"MRE5236AD066";"VT";"14"
"67 252 220";"A";"2024";"Métropole";"LJH12E20H030";"Moto légère";"20"
"67 252 220";"B";"2024";"Métropole";"M10NSSVP026M057";"VT";"8"
"67 252 221";"A";"2024";"Métropole";"M10NSSVP026U065";"VT";"8"
"67 252 221";"B";"2024";"Métropole";"M10PGTVP0002205";"VT";"13"
"67 252 222";"A";"2024";"Métropole";"M10PGTVP125P588";"VT";"2"
"67 252 222";"B";"2024";"Métropole";"L3EKWAM1000L320";"Moto lourde";"5"
"67 252 223";"A";"2024";"Métropole";"M10FRDVS452K376";"VU";"1"
"67 252 223";"B";"2024";"Métropole";"L3EPGGML000K146";"Moto légère";"12"
"67 252 224";"A";"2024";"Métropole";"M10BMWVP018D627";"VT";"9"
"67 252 224";"B";"2024";"Métropole";"W1T9634031C0326";"PL";"2"
"67 252 225";"A";"2024";"Métropole";"MRE5221EX578";"VT";"16"
"67 252 225";"B";"2024";"Métropole";"M10PGTVP0375304";"VT";"7"
"67 252 227";"A";"2024";"Métropole";"N/A";"Cyclo";"17"
"67 252 227";"B";"2024";"Métropole";"N/A";"VT";"N/A"
"67 252 228";"A";"2024";"Métropole";"M10CTRVP076W876";"VT";"4"
"67 252 228";"B";"2024";"Métropole";"MDD1102BZ005";"VT";"17"
"67 252 229";"A";"2024";"Métropole";"L6ELGR4M0005580";"Autres";"5"
"67 252 230";"A";"2024";"Métropole";"L1EGLRCL000B152";"Cyclo";"4"
"67 252 230";"B";"2024";"Métropole";"MJT5572EP691";"VT";"16"
"67 252 230";"C";"2024";"Métropole";"M10VWGVPZ27E276";"VT";"2"
"67 252 231";"A";"2024";"Métropole";"N/A";"Autres";"N/A"
"67 252 232";"A";"2024";"Métropole";"N/A";"VT";"8"
"67 252 233";"A";"2024";"Métropole";"MSK5134EU146";"VT";"15"
"67 252 234";"A";"2024";"Métropole";"M10RENVP000V143";"VT";"14"
"67 252 234";"B";"2024";"Métropole";"MPE5312T6274";"VT";"17"
"67 252 235";"A";"2024";"Métropole";"N/A";"VT";"22"
"67 252 235";"B";"2024";"Métropole";"MRE5112KE659";"VT";"19"
"67 252 236";"A";"2024";"Métropole";"M10PGTVP099A768";"VT";"3"
"67 252 236";"B";"2024";"Métropole";"JHRC95A9KK21217";"Moto lourde";"3"
"67 252 237";"A";"2024";"Métropole";"N30VLVTRDF9R704";"PL";"4"
"67 252 237";"B";"2024";"Métropole";"M10RENVPA66F156";"VT";"3"
"67 252 238";"A";"2024";"Métropole";"M10VWGVP021F188";"VT";"12"
"67 252 239";"A";"2024";"Métropole";"M10RENVP002E354";"VT";"12"
"67 252 240";"A";"2024";"Métropole";"M10CTRVP0087725";"VT";"10"
"67 252 240";"B";"2024";"Métropole";"M10CTRVP004C116";"VT";"9"
"67 252 241";"A";"2024";"Métropole";"MAU56E4FY193";"VT";"18"
"67 252 242";"A";"2024";"Métropole";"M10PGTVP125Y597";"VT";"2"
"67 252 242";"B";"2024";"Métropole";"LGG94G70P641";"Moto lourde";"14"
"67 252 243";"A";"2024";"Métropole";"M10MN1VP0014654";"VT";"11"
"67 252 243";"B";"2024";"Métropole";"LAA11C10S265";"Cyclo";"19"
"67 252 244";"A";"2024";"Métropole";"N/A";"TC";"2"
"67 252 244";"B";"2024";"Métropole";"M10PGTVP198N998";"VT";"1"
"67 252 245";"A";"2024";"Métropole";"M10SSYVP000E258";"VT";"8"
"67 252 245";"B";"2024";"Métropole";"MVW53H2KWJ27";"VT";"16"
"67 252 245";"C";"2024";"Métropole";"M10PGTVP056U310";"VT";"6"
"67 252 246";"A";"2024";"Métropole";"M10RENVP003A579";"VT";"12"
"67 252 246";"B";"2024";"Métropole";"L3EYAMML000J876";"Moto légère";"4"
"67 252 247";"A";"2024";"Métropole";"M10JT0VP0201569";"VT";"5"
"67 252 248";"A";"2024";"Métropole";"L3EYAMM2001Y036";"Moto lourde";"2"
"67 252 249";"A";"2024";"Métropole";"M10PGTVP176C280";"VT";"1"
"67 252 250";"A";"2024";"Métropole";"N/A";"VT";"17"
"67 252 251";"A";"2024";"Métropole";"N/A";"Moto lourde";"N/A"
"67 252 251";"B";"2024";"Métropole";"M10VWGVPR45S941";"VT";"5"
"67 252 252";"A";"2024";"Métropole";"M10JT0VP0399910";"VT";"3"
"67 252 253";"A";"2024";"Métropole";"M10FATVP154K448";"VT";"4"
"67 252 254";"A";"2024";"Métropole";"VTTCC1121001083";"Moto lourde";"14"
"67 252 254";"B";"2024";"Métropole";"VF1CB8M05390678";"VT";"16"
"67 252 255";"A";"2024";"Métropole";"MVW51E2CME98";"VT";"16"
"67 252 255";"B";"2024";"Métropole";"L3EHNDML0001907";"Moto légère";"3"
"67 252 256";"A";"2024";"Métropole";"N/A";"VT";"N/A"
"67 252 256";"B";"2024";"Métropole";"L1EPGTCL076E084";"Cyclo";"3"
"67 252 257";"A";"2024";"Métropole";"M10RENVP013L896";"VT";"11"
"67 252 257";"B";"2024";"Métropole";"M10JT0VP002J860";"VT";"12"
"67 252 258";"A";"2024";"Métropole";"L3EYAMM1000A984";"Moto lourde";"2"
"67 252 258";"B";"2024";"Métropole";"N10PGTCT028U820";"VU";"8"
"67 252 259";"A";"2024";"Métropole";" L1EMSHCL000A40";"Cyclo";"0"
"67 252 259";"B";"2024";"Métropole";"N/A";"VT";"N/A"
"67 252 260";"A";"2024";"Métropole";"L1ESYMCL000T527";"Cyclo";"1"
"67 252 261";"A";"2024";"Métropole";"VF630S169KD0041";"PL";"4"
"67 252 261";"B";"2024";"Métropole";"N/A";"Moto lourde";"25"
"67 252 262";"A";"2024";"Métropole";"N/A";"Moto lourde";"4"
"67 252 263";"A";"2024";"Métropole";"N/A";"VT";"N/A"
"67 252 263";"B";"2024";"Métropole";"N/A";"Cyclo";"N/A"
"67 252 264";"A";"2024";"Métropole";"N10PELCT674V609";"VU";"0"
"67 252 265";"A";"2024";"Métropole";"M10CPFVP000N377";"VT";"4"
"67 252 265";"B";"2024";"Métropole";"SBM14BCBXRW0083";"VT";"0"
"67 252 265";"C";"2024";"Métropole";"M1GLDRVP007P346";"VT";"0"
"67 252 266";"A";"2024";"Métropole";"M10K1AVP001J612";"VT";"8"
"67 252 267";"A";"2024";"Métropole";"L3EBMWM1069X077";"Moto lourde";"0"
"67 252 267";"B";"2024";"Métropole";"N10RENCT314J529";"VU";"11"
"67 252 268";"A";"2024";"Métropole";"M10RENVPC89A823";"VT";"0"
"67 252 269";"A";"2024";"Métropole";"M10PGTVP005E406";"VT";"12"
"67 252 269";"B";"2024";"Métropole";"L6EGRV4M0003011";"Autres";"4"
"67 252 270";"A";"2024";"Métropole";"M10JT0VP019P522";"VT";"6"
"67 252 271";"A";"2024";"Métropole";"L3ESYMM1000C156";"Moto lourde";"10"
"67 252 271";"B";"2024";"Métropole";"M10JT0VP060F482";"VT";"0"
"67 252 271";"C";"2024";"Métropole";" M10PGTVP007G86";"VT";"10"
"67 252 272";"A";"2024";"Métropole";"M10PGTVP1992006";"VT";"1"
"67 252 273";"A";"2024";"Métropole";"MPE5302M6828";"VT";"19"
"67 252 273";"B";"2024";"Métropole";"L3EYAMM2000Z947";"Moto lourde";"4"
"67 252 274";"A";"2024";"Métropole";"MBM1644N7592";"VT";"16"
"67 252 274";"B";"2024";"Métropole";"MCT7002P5981";"VT";"16"
"67 252 274";"C";"2024";"Métropole";"MRE1726HV234";"VT";"17"
"67 252 275";"A";"2024";"Métropole";"L3EYAMM20010074";"Moto lourde";"2"
"67 252 275";"B";"2024";"Métropole";"N/A";"VU";"N/A"
"67 252 276";"A";"2024";"Métropole";"M10PGTVP0809373";"VT";"4"
"67 252 276";"B";"2024";"Métropole";"M10RENVP006X757";"VT";"11"
"67 252 277";"A";"2024";"Métropole";"LRWYGCFS5RC2055";"VT";"0"
"67 252 277";"B";"2024";"Métropole";"ZDCJF41D0GF1107";"Cyclo";"7"
"67 252 278";"A";"2024";"Métropole";" 	N10CTRCT185K7";"VU";"1"
"67 252 278";"B";"2024";"Métropole";"SUU241161BB0102";"TC";"12"
"67 252 279";"A";"2024";"Métropole";"M10PGTVP047N057";"VT";"7"
"67 252 280";"A";"2024";"Métropole";"N/A";"VT";"16"
"67 252 281";"A";"2024";"Métropole";"M10MAZVP0000109";"VT";"12"
"67 252 282";"A";"2024";"Métropole";"M10RENVP6039718";"VT";"5"
"67 252 282";"B";"2024";"Métropole";"M10DACVP0019246";"VT";"6"
"67 252 283";"A";"2024";"Métropole";"N/A";"VT";"22"
"67 252 283";"B";"2024";"Métropole";"N/A";"VU";"1"
"67 252 284";"A";"2024";"Métropole";"M10SKDVP0194075";"VT";"5"
"67 252 285";"A";"2024";"Métropole";"M10RENVP001P196";"VT";"13"
"67 252 285";"B";"2024";"Métropole";"MIGJLRVP000F277";"VT";"9"
"67 252 286";"A";"2024";"Métropole";"N/A";"VT";"15"
"67 252 287";"A";"2024";"Métropole";"N/A";"Moto lourde";"11"
"67 252 288";"A";"2024";"Métropole";"M10JT0VP0181147";"VT";"6"
"67 252 288";"B";"2024";"Métropole";"N/A";"TC";"13"
"67 252 289";"A";"2024";"DOM";"N/A";"VU";"7"
"67 252 290";"A";"2024";"Métropole";"M10VWGVP003K685";"VT";"12"
"67 252 290";"B";"2024";"Métropole";"M10SETVP000Y563";"VT";"13"
"67 252 291";"A";"2024";"Métropole";"MJT3252RL361";"VT";"18"
"67 252 291";"B";"2024";"Métropole";"M10NSSVS0682804";"VU";"0"
"67 252 292";"A";"2024";"Métropole";"M10PGTVP000H935";"VT";"12"
"67 252 293";"A";"2024";"Métropole";"L3EPGGM1001Z180";"Moto lourde";"2"
"67 252 293";"B";"2024";"Métropole";"M10SKDVP0004191";"VT";"3"
"67 252 294";"A";"2024";"Métropole";"M10RENVP0030860";"VT";"13"
"67 252 294";"B";"2024";"Métropole";"MMB96T4YR179";"VT";"17"
"67 252 294";"C";"2024";"Métropole";"M10BMWVP0353406";"VT";"6"
"67 252 295";"A";"2024";"DOM";"LJH95J40J205";"Moto lourde";"12"
"67 252 295";"B";"2024";"DOM";"M10JT0VP0424259";"VT";"2"
"67 252 296";"A";"2024";"Métropole";"N/A";"Moto lourde";"5"
"67 252 297";"A";"2024";"Métropole";"M10MN1VP013N273";"VT";"2"
"67 252 298";"A";"2024";"Métropole";"M10CTRVP012U647";"VT";"9"
"67 252 299";"A";"2024";"Métropole";"N/A";"VT";"N/A"
"67 252 300";"A";"2024";"DOM";"M10PELVP674B689";"VT";"0"
"67 252 301";"A";"2024";"Métropole";"L3EEFUML000R018";"Moto légère";"0"
"67 252 301";"B";"2024";"Métropole";"M10PGTVO011T548";"VT";"10"
"67 252 302";"A";"2024";"Métropole";"L3ENUHML000V011";"Moto légère";"0"
"67 252 302";"B";"2024";"Métropole";" M10RENVPA66U13";"VT";"4"
"67 252 303";"A";"2024";"DOM";"M30TGSTC003F421";"TC";"6"
"67 252 303";"B";"2024";"DOM";"M10HMCVP002J979";"VT";"N/A"
"67 252 304";"A";"2024";"Métropole";"M10AUDVP034P829";"VT";"5"
"67 252 304";"B";"2024";"Métropole";"L3EHNDML0017330";"Moto légère";"0"
"67 252 306";"A";"2024";"Métropole";"N/A";"Autres";"N/A"
"67 252 306";"B";"2024";"Métropole";"N/A";"Autres";"0"
"67 252 307";"A";"2024";"Métropole";"MCT3002TH940";"VT";"18"
"67 252 307";"B";"2024";"Métropole";"MCT3202PJ829";"VT";"19"
"67 252 308";"A";"2024";"DOM";"M10PGTVP000T814";"VT";"13"
"67 252 308";"B";"2024";"DOM";" 	M10FRDVP001S2";"VT";"13"
"67 252 309";"A";"2024";"Métropole";"N/A";"VT";"24"
"67 252 310";"A";"2024";"Métropole";"MCT5002PC678";"VT";"20"
"67 252 311";"A";"2024";"Métropole";"M10CHEVP001V648";"VT";"10"
"67 252 312";"A";"2024";"DOM";"M10DACVP001R324";"VT";"5"
"67 252 313";"A";"2024";"Métropole";"VF1CR1G0H425035";"VT";"14"
"67 252 313";"B";"2024";"Métropole";"M10FATVP154S420";"VT";"5"
"67 252 314";"A";"2024";"Métropole";"N/A";"VT";"4"
"67 252 314";"B";"2024";"Métropole";"N/A";"Cyclo";"5"
"67 252 315";"A";"2024";"DOM";"L3EHNDML0008368";"Moto légère";"9"
"67 252 315";"B";"2024";"DOM";"N1GVWGCTD81C144";"VU";"9"
"67 252 316";"A";"2024";"DOM";"M10CTRVP008J446";"VU";"8"
"67 252 317";"A";"2024";"Métropole";"MRE5236AD066";"VT";"16"
"67 252 317";"B";"2024";"Métropole";"L3EHNDML0001907";"Moto légère";"4"
"67 252 318";"A";"2024";"Métropole";"N/A";"PL";"11"
"67 252 318";"B";"2024";"Métropole";"M10MCDVP001R094";"VT";"13"
"67 252 319";"A";"2024";"Métropole";"MPL54A2BX246";"VT";"13"
"67 252 320";"A";"2024";"DOM";"M10SUZVP000Y979";"VT";"5"
"67 252 320";"B";"2024";"DOM";"L1EPGGCL0009351";"Cyclo";"6"
"67 252 321";"A";"2024";"Métropole";"N/A";"VU";"5"
"67 252 321";"B";"2024";"Métropole";" M10FATVP000W54";"VT";"14"
"67 252 322";"A";"2024";"Métropole";"MMB39G2ALN31";"VT";"16"
"67 252 323";"A";"2024";"Métropole";"N/A";"VT";"N/A"
"67 252 323";"B";"2024";"Métropole";"N/A";"Cyclo";"N/A"
"67 252 324";"A";"2024";"DOM";"M10NSSVP026K055";"VT";"8"
"67 252 324";"B";"2024";"DOM";"M30HRUTC0025460";"TC";"9"
"67 252 325";"A";"2024";"Métropole";"M10JT0VP020W880";"VT";"5"
"67 252 325";"B";"2024";"Métropole";"MPE1211TE428";"VT";"16"
"67 252 327";"A";"2024";"Métropole";"M10AUDVP008L524";"VT";"10"
"67 252 328";"A";"2024";"Métropole";"N/A";"PL";"1"
"67 252 328";"B";"2024";"Métropole";"MPE5113CN448";"VT";"16"
"67 252 330";"A";"2024";"DOM";" UU18SDN4550792";"VT";"9"
"67 252 330";"B";"2024";"DOM";"M10PGTVP071S850";"VT";"4"
"67 252 331";"A";"2024";"Métropole";"N/A";"VT";"16"
"67 252 333";"A";"2024";"Métropole";"MCT7316VD107";"VT";"16"
"67 252 333";"B";"2024";"Métropole";"M10SMTVP000Z096";"VT";"10"
"67 252 334";"A";"2024";"DOM";"M10HNDVP0017165";"VT";"1"
"67 252 335";"A";"2024";"Métropole";"M10CHEVP000K153";"VT";"11"
"67 252 336";"A";"2024";"Métropole";"N/A";"Moto lourde";"4"
"67 252 336";"B";"2024";"Métropole";"N/A";"VT";"3"
"67 252 337";"A";"2024";"Métropole";"N/A";"VT";"15"
"67 252 337";"B";"2024";"Métropole";"N/A";"Autres";"N/A"
"67 252 338";"A";"2024";"Métropole";"M10PGTVP1296892";"VT";"1"
"67 252 338";"B";"2024";"Métropole";"M10FRDVP028H085";"VT";"10"
"67 252 339";"A";"2024";"Métropole";"N10CTRCT0662088";"VU";"2"
"67 252 339";"B";"2024";"Métropole";"M10RENVPD625474";"VT";"2"
"67 252 341";"A";"2024";"Métropole";"N10FATCT3012402";"VU";"0"
"67 252 341";"B";"2024";"Métropole";"M10PGTVP0807953";"VT";"3"
"67 252 341";"C";"2024";"Métropole";"M10NSSVP0265076";"VT";"7"
"67 252 342";"A";"2024";"DOM";"N/A";"VT";"1"
"67 252 342";"B";"2024";"DOM";"N/A";"Moto lourde";"0"
"67 252 343";"A";"2024";"Métropole";"M10PGTVP0448882";"VT";"6"
"67 252 343";"B";"2024";"Métropole";"M10CTRVP1192160";"VT";"0"
"67 252 343";"C";"2024";"Métropole";"MJZ1415E1562";"VT";"20"
"67 252 344";"A";"2024";"Métropole";"N10RENCT640M788";"VU";"4"
"67 252 345";"A";"2024";"Métropole";"M10PGTVP0002011";"VT";"13"
"67 252 345";"B";"2024";"Métropole";"MPE5212TN326";"VT";"16"
